Corporation ID,Corp Name,Non-GCE Promote %,ELL %,Special Education %,FRPM_%,Pct American Indian,Pct Asian,Pct Black,Pct Hispanic,Pct Multiracial,Pct Pacific Islander,Pct White,Chronically Absent Percent,AVG_ATT_RATE,Total Enrollment,% Tested ELA,% Tested Math,Corp Per/Student,ELA Proficient %,Math Proficient %,Cluster,sub_cluster
6865,South Ripley Com Sch Corp,0.0218482760232552,0.002770083102493,0.2197599261311172,0.5632502308402585,0.0046168051708217,0.0036934441366574,0.002770083102493,0.0120036934441366,0.0193905817174515,0.0009233610341643,0.9566020313942752,0.1348776569408316,0.9398858044324134,1083,0.4145891043397968,0.4164358264081256,12253.050000000168,0.54342984409,0.61862527716,D,8
6895,Batesville Community School Corp,0.0041922230085712,0.019810895992796,0.1463304817649707,0.2814047726249437,0.0009004952723998,0.0162089149031967,0.0040522287257991,0.0459252588923908,0.019810895992796,0.0,0.9131022062134174,0.0656804686083282,0.9601593829269066,2221,0.4376407023863125,0.4371904547501126,9710.020000003531,0.47633744855,0.50463439752,F,3
6900,Jac-Cen-Del Community Sch Corp,0.0253493169683102,0.0025706940874035,0.2300771208226221,0.5154241645244216,0.0064267352185089,0.0025706940874035,0.0051413881748071,0.0128534704370179,0.0115681233933161,0.0,0.961439588688946,0.098178770960907,0.954796649224278,778,0.4074550128534704,0.4061696658097686,12157.780000000806,0.34700315457,0.39556962025,D,8
6910,Milan Community Schools,0.0187277345296214,0.0037488284910965,0.2146204311152764,0.5417057169634489,0.0018744142455482,0.0018744142455482,0.0,0.0140581068416119,0.0187441424554826,0.0,0.9634489222118088,0.1178272771425093,0.9506311115166092,1067,0.4442361761949391,0.4442361761949391,11687.110000006962,0.31434599156,0.32278481012,D,3
6995,Rush County Schools,0.0182285288255755,0.0032786885245901,0.1721311475409836,0.5770491803278689,0.0027322404371584,0.0043715846994535,0.0049180327868852,0.0240437158469945,0.0300546448087431,0.0,0.933879781420765,0.1646155395975356,0.9390138099831076,1830,0.4333333333333333,0.4327868852459016,11075.410000009902,0.34047919293,0.34469696969,D,1
7150,John Glenn School Corporation,0.0197121170767819,0.005,0.1515,0.4785,0.002,0.001,0.0135,0.05,0.0385,0.0,0.8945,0.0935473644175072,0.9502614179631974,2000,0.436,0.4355,9532.590000003012,0.48279816513,0.50287026406,F,5
7175,Penn-Harris-Madison School Corp,0.0269900497638834,0.0307678973825619,0.1131911943144392,0.2885248743283065,0.0030334546715201,0.0577223088923556,0.0831166579996533,0.0874501646732536,0.0706361587796845,0.00130005200208,0.6967412029814526,0.0607191535899967,0.95381448474354,11538,0.4323972958918357,0.4320506153579476,9068.059999953548,0.62196833032,0.6040120361,C,0
7200,School City of Mishawaka,0.0990962674307364,0.0276122367898291,0.1889153754469606,0.6617004370282081,0.0031783869686134,0.0045689312673818,0.1392530790623758,0.1030989272943981,0.1150178784266984,0.000595947556615,0.6342868494239173,0.2025635134024986,0.924921066458546,5034,0.4419944378228049,0.4404052443384982,9688.289999982,0.29707865168,0.28326567433,A,0
7205,South Bend Community School Corp,0.1203370624311955,0.1179069446362004,0.1823829904735606,0.62522435454922,0.0014496755488057,0.0100786966726494,0.3644208201021676,0.2571448294905425,0.1091398591743752,0.0008283860278889,0.2567996686455888,0.3026792069955047,0.8757468943971364,14486,0.3954162639790142,0.3937594919232362,14530.280000110512,0.21875,0.16567321178,A,0
7215,Union-North United School Corp,0.0445946427753875,0.0146699266503667,0.1499592502037489,0.5215973920130399,0.0024449877750611,0.0016299918500407,0.0130399348003259,0.0668296658516707,0.0317848410757946,0.0,0.8842705786471068,0.1045384550025025,0.9593887772743744,1227,0.4311328443357783,0.4311328443357783,10491.459999998828,0.2911153119,0.3213610586,D,8
