Corporation ID,CORPORATION_NAME,IDOE_SCHOOL_ID,SCHOOL_NAME,2023-2024 ATTENDANCE RATE
7775,Switzerland County School Corp,7985,Jefferson-Craig Elementary School,0.9412373459288055
7775,Switzerland County School Corp,7987,Switzerland Co Middle School,0.9236291636921999
7775,Switzerland County School Corp,7993,Switzerland Co Senior High School,0.9172574247201113
7775,Switzerland County School Corp,7994,Switzerland Co Elementary School,0.935844350212023
7855,Lafayette School Corporation,8069,Jefferson High School,0.9146476064016046
7855,Lafayette School Corporation,8073,Lafayette Sunnyside Intermediate,0.9276537605500341
7855,Lafayette School Corporation,8077,Lafayette Tecumseh Jr High School,0.91114954437092
7855,Lafayette School Corporation,8089,Edgelea Elementary School,0.946848908560507
7855,Lafayette School Corporation,8091,Glen Acres Elementary School,0.9405178269111848
7855,Lafayette School Corporation,8103,Miami Elementary School,0.9166817649261393
7855,Lafayette School Corporation,8104,Thomas Miller Elementary School,0.9197709949872965
7855,Lafayette School Corporation,8105,Murdock Elementary School,0.9149137033719833
7855,Lafayette School Corporation,8108,Oakland Elementary School,0.9408086520522388
7855,Lafayette School Corporation,8117,Vinton Elementary School,0.9338891269624839
7855,Lafayette School Corporation,8119,Amelia Earhart Elementary School,0.9387452283420629
7865,Tippecanoe School Corp,8003,McCutcheon High School,0.9421441530276519
7865,Tippecanoe School Corp,8005,Mayflower Mill Elementary School,0.9343955935870955
7865,Tippecanoe School Corp,8006,Wyandotte Elementary,0.9628019376979354
7865,Tippecanoe School Corp,8007,Hershey Elementary School,0.9589294317253514
7865,Tippecanoe School Corp,8009,Mintonye Elementary School,0.9487702972177381
7865,Tippecanoe School Corp,8017,Dayton Elementary School,0.9569503664688014
7865,Tippecanoe School Corp,8019,Burnett Creek Elementary School,0.9652584111781026
7865,Tippecanoe School Corp,8021,Wea Ridge Elementary School,0.9472201369355029
7865,Tippecanoe School Corp,8024,Battle Ground Elementary School,0.9495484259418545
7865,Tippecanoe School Corp,8025,Battle Ground Middle School,0.9540077832982111
7865,Tippecanoe School Corp,8026,Wainwright Middle School,0.9462134602311353
7865,Tippecanoe School Corp,8029,William Henry Harrison High School,0.9422830319952757
7865,Tippecanoe School Corp,8033,East Tipp Middle School,0.9607129770193163
7865,Tippecanoe School Corp,8035,James Cole Elementary School,0.9492896022816201
7865,Tippecanoe School Corp,8041,Klondike Middle School,0.9569303993233093
7865,Tippecanoe School Corp,8042,Klondike Elementary School,0.9560119646982171
7865,Tippecanoe School Corp,8045,Southwestern Middle School,0.9950110481977628
7865,Tippecanoe School Corp,8049,Wea Ridge Middle School,0.9445401240007049
7865,Tippecanoe School Corp,8111,Woodland Elementary School,0.9501100787342811
7875,West Lafayette Com School Corp,8129,West Lafayette Jr/Sr High School,0.9517552054671803
7875,West Lafayette Com School Corp,8135,West Lafayette Intermediate School,0.9594205432535561
7875,West Lafayette Com School Corp,8138,West Lafayette Elementary School,0.9520683067565987
7935,Tri-Central Community Schools,8154,Tri Central Elementary,0.9333066511424829
7935,Tri-Central Community Schools,8155,Tri Central Middle-High School,0.9446149071389777
7945,Tipton Community School Corp,8163,Tipton Elementary School,0.9364545487247743
7945,Tipton Community School Corp,8167,Tipton Middle School,0.9455241136313587
7945,Tipton Community School Corp,8177,Tipton High School,0.9576332755178846
7950,Union Co/Clg Corner Joint Sch Dist,8193,Union County High School,0.9294974043676227
7950,Union Co/Clg Corner Joint Sch Dist,8206,Union County Middle School,0.9563802354115543
7950,Union Co/Clg Corner Joint Sch Dist,8209,Liberty Elementary School,0.9482398048100383
7950,Union Co/Clg Corner Joint Sch Dist,8213,College Corner Union Elem School,0.9436436416697888
7995,Evansville Vanderburgh School Corp,8207,EVSC Virtual Academy,0.640240559248852
7995,Evansville Vanderburgh School Corp,8225,Cynthia Heights Elementary School,0.9573564083582684
7995,Evansville Vanderburgh School Corp,8229,Scott Elementary School,0.9627734236325405
7995,Evansville Vanderburgh School Corp,8230,North Junior High School,0.9443748636199233
7995,Evansville Vanderburgh School Corp,8231,Oak Hill Elementary,0.963012806836148
7995,Evansville Vanderburgh School Corp,8237,Benjamin Bosse High School,0.8843165883827601
7995,Evansville Vanderburgh School Corp,8241,Central High School,0.9089045844857406
7995,Evansville Vanderburgh School Corp,8242,McCutchanville Elementary School,0.9608857296088573
7995,Evansville Vanderburgh School Corp,8245,Francis Joseph Reitz High School,0.9336740302316409
7995,Evansville Vanderburgh School Corp,8251,Lincoln School,0.9102990033222591
7995,Evansville Vanderburgh School Corp,8253,North High School,0.9371403598222741
7995,Evansville Vanderburgh School Corp,8261,Caze Elementary School,0.9243418480581735
7995,Evansville Vanderburgh School Corp,8265,Cedar Hall Community School,0.9152524383567766
7995,Evansville Vanderburgh School Corp,8270,Academy for Innovative Studies,0.79512944239599
7995,Evansville Vanderburgh School Corp,8285,Delaware Elementary School,0.9251176452010232
7995,Evansville Vanderburgh School Corp,8289,Dexter Elementary School,0.9292193091360549
7995,Evansville Vanderburgh School Corp,8293,Fairlawn Elementary School,0.9374827375019514
7995,Evansville Vanderburgh School Corp,8301,Glenwood Leadership Academy,0.9258530792496242
7995,Evansville Vanderburgh School Corp,8309,Harper Elementary School,0.9373330134912692
7995,Evansville Vanderburgh School Corp,8311,William Henry Harrison High School,0.9127735569626637
7995,Evansville Vanderburgh School Corp,8317,Hebron Elementary School,0.9382289600234657
7995,Evansville Vanderburgh School Corp,8318,Helfrich Park STEM Academy,0.9393936090184577
7995,Evansville Vanderburgh School Corp,8321,Stockwell Elementary School,0.9356967062889459
7995,Evansville Vanderburgh School Corp,8323,Thompkins Middle School,0.9506089554941821
7995,Evansville Vanderburgh School Corp,8325,Highland Elementary School,0.9447864008120945
7995,Evansville Vanderburgh School Corp,8326,New Tech Institute,0.9454075695718203
7995,Evansville Vanderburgh School Corp,8327,Culver Family Learning Center,0.851995270469997
7995,Evansville Vanderburgh School Corp,8329,Lodge Community School,0.9206976332557905
7995,Evansville Vanderburgh School Corp,8339,McGary Middle School,0.9481014679226499
7995,Evansville Vanderburgh School Corp,8345,Perry Heights Middle School,0.9600511971956851
7995,Evansville Vanderburgh School Corp,8349,Plaza Park International Prep Acad,0.937572351469435
7995,Evansville Vanderburgh School Corp,8353,Evans School,0.9201169683437419
7995,Evansville Vanderburgh School Corp,8357,Stringtown Elementary School,0.9528288759635989
7995,Evansville Vanderburgh School Corp,8361,Tekoppel Elementary School,0.9345052525110268
7995,Evansville Vanderburgh School Corp,8365,Vogel Elementary School,0.9454292985233492
7995,Evansville Vanderburgh School Corp,8369,Washington Middle School,0.9344154270306299
7995,Evansville Vanderburgh School Corp,8376,Daniel Wertz Elementary School,0.9483095535021652
7995,Evansville Vanderburgh School Corp,8381,West Terrace Elementary School,0.9624104394257226
8010,North Vermillion Com Sch Corp,8394,North Vermillion High School,0.9488024853777997
8010,North Vermillion Com Sch Corp,8403,North Vermillion Elementary School,0.9361472722291452
8020,South Vermillion Com Sch Corp,8409,Central Elementary School,0.9442779157826385
8020,South Vermillion Com Sch Corp,8432,South Vermillion High School,0.9162642748497066
8020,South Vermillion Com Sch Corp,8434,South Vermillion Middle School,0.9342049037384365
8020,South Vermillion Com Sch Corp,8435,Van Duyn Elementary School,0.9477869873774311
8030,Vigo County School Corp,8441,Terre Haute North Vigo High School,0.8918648349850918
8030,Vigo County School Corp,8445,Honey Creek Middle School,0.94023705040397
8030,Vigo County School Corp,8453,West Vigo High School,0.9059446974050661
8030,Vigo County School Corp,8457,Terre Haute South Vigo High School,0.9032730056630975
8030,Vigo County School Corp,8461,West Vigo Middle School,0.9300946679460923
8030,Vigo County School Corp,8477,Otter Creek Middle School,0.9210353762778278
8030,Vigo County School Corp,8481,Sarah Scott Middle School,0.8961401958842973
8030,Vigo County School Corp,8483,Vigo Virtual School Academy,0.8608523083350742
8030,Vigo County School Corp,8485,Woodrow Wilson Middle School,0.9239135341894549
8030,Vigo County School Corp,8497,Sugar Creek Consolidated Elem Sch,0.9324109169112318
8030,Vigo County School Corp,8505,Davis Park Elementary School,0.9154283216783217
8030,Vigo County School Corp,8509,Deming Early Learning Center,0.8981943532501642
8030,Vigo County School Corp,8510,Adelaide De Vaney Elementary Sch,0.9449276095660369
8030,Vigo County School Corp,8511,Dixie Bee Elementary School,0.9471485584275111
8030,Vigo County School Corp,8517,Farrington Grove Elementary School,0.915484218845793
8030,Vigo County School Corp,8521,Fayette Elementary School,0.9435670791593007
8030,Vigo County School Corp,8525,Rio Grande Elementary School,0.942123786407767
8030,Vigo County School Corp,8533,Benjamin Franklin Elem School,0.9188815315019996
8030,Vigo County School Corp,8537,Blanche E Fuqua Elementary School,0.9312026669565533
8030,Vigo County School Corp,8543,Hoosier Prairie Elementary School,0.9452277567732669
8030,Vigo County School Corp,8549,Lost Creek Elementary School,0.9427188333224946
8030,Vigo County School Corp,8575,Ouabache Elementary School,0.9118645360588841
8030,Vigo County School Corp,8593,Riley Elementary School,0.9546862410278018
8030,Vigo County School Corp,8605,Sugar Grove Elementary School,0.9121751251536317
8030,Vigo County School Corp,8607,Terre Town Elementary School,0.9255465705228333
8030,Vigo County School Corp,8611,Booker T Washington Alt Sch,0.8416460122907683
8045,Manchester Community Schools,8625,Manchester Jr-Sr High School,0.924854903622114
8045,Manchester Community Schools,8633,Manchester Elementary School,0.9553498118895601
8045,Manchester Community Schools,8645,Manchester Intermediate School,0.9592025961984237
8050,MSD Wabash County Schools,8651,Northfield Jr-Sr High School,0.9407119275651292
8050,MSD Wabash County Schools,8655,Southwood Jr-Sr High School,0.9362984614033657
8050,MSD Wabash County Schools,8656,Southwood Elementary School,0.9470525897469864
8050,MSD Wabash County Schools,8657,Sharp Creek Elementary School,0.9574960136012757
8050,MSD Wabash County Schools,8673,White's Jr-Sr High School,0.8741406954259879
8050,MSD Wabash County Schools,8677,Metro North Elementary School,0.9448994351165927
8060,Wabash City Schools,8039,LH Carpenter Early Learning Center,0.9333757310143646
8060,Wabash City Schools,8693,Wabash High School,0.9092244105212046
8060,Wabash City Schools,8694,Wabash Middle School,0.9219123611239547
8060,Wabash City Schools,8706,O J Neighbours Elementary School,0.9490577589296381
8115,MSD Warren County,8729,Williamsport Elementary School,0.9407038107613567
8115,MSD Warren County,8733,Pine Village Elementary School,0.9419569809299974
8115,MSD Warren County,8737,Seeger Memorial Jr-Sr High School,0.9380968748838765
8115,MSD Warren County,8744,Warren Central Elementary School,0.9472863244748313
8130,Warrick County School Corp,8760,Castle South Middle School,0.949099236382723
8130,Warrick County School Corp,8761,Yankeetown Elementary School,0.952962460425147
8130,Warrick County School Corp,8764,John H Castle Elementary School,0.9629392729736095
8130,Warrick County School Corp,8769,Elberfeld Elementary School,0.9641830228778597
8130,Warrick County School Corp,8771,Tecumseh Middle School,0.9584031413612566
8130,Warrick County School Corp,8772,Tecumseh High School,0.9557350500829718
8130,Warrick County School Corp,8773,Lynnville Elementary School,0.9558241758241758
8130,Warrick County School Corp,8775,Castle North Middle School,0.955113195756759
8130,Warrick County School Corp,8777,Loge Elementary School,0.9515114881948386
8130,Warrick County School Corp,8779,Warrick County Preschool,0.9709990404094253
8130,Warrick County School Corp,8785,Tennyson Elementary School,0.952096390224943
8130,Warrick County School Corp,8789,Boonville High School,0.9210083436431001
8130,Warrick County School Corp,8793,Boonville Middle School,0.9419242518805637
8130,Warrick County School Corp,8801,Oakdale Elementary School,0.9486275931329146
8130,Warrick County School Corp,8809,Castle High School,0.9453039315247352
8130,Warrick County School Corp,8813,Chandler Elementary School,0.9463260527919433
8130,Warrick County School Corp,8817,Newburgh Elementary School,0.9554641148325359
8130,Warrick County School Corp,8819,Sharon Elementary School,0.9481109910248579
8205,Salem Community Schools,8857,Salem High School,0.9252600684450286
8205,Salem Community Schools,8861,Salem Middle School,0.9291194294273744
8205,Salem Community Schools,8864,Bradie Shrum Elementary,0.9323069429970168
8215,East Washington School Corp,8904,East Washington Elementary School,0.9342792172436986
8215,East Washington School Corp,8905,Eastern High School,0.9221938965666324
8215,East Washington School Corp,8906,East Washington Middle School,0.9359372339450142
8220,West Washington School Corp,8869,West Washington Jr-Sr High School,0.9305066079295155
8220,West Washington School Corp,8894,West Washington Elementary School,0.9404382863793066
8305,Nettle Creek School Corporation,8985,Hagerstown Jr-Sr High School,0.9309782608695653
8305,Nettle Creek School Corporation,8989,Hagerstown Elementary School,0.9384048204923093
8355,Western Wayne Schools,8961,Lincoln Middle/ High School,0.9109205860198217
8355,Western Wayne Schools,8971,Western Wayne Elementary School,0.9374688979568624
8360,Centerville-Abington Com Schs,8981,Centerville Sr High School,0.953874089328816
8360,Centerville-Abington Com Schs,8982,Centerville-Abington Jr High Sch,0.9561546147365947
8360,Centerville-Abington Com Schs,8983,Centerville-Abington Elem School,0.9573028818910386
8360,Centerville-Abington Com Schs,8984,Rose Hamilton Elementary School,0.9413734392735528
8375,Northeastern Wayne Schools,8927,Northeastern High School,0.9447697072634629
8375,Northeastern Wayne Schools,8928,Northeastern Elementary School,0.9527141744913561
8375,Northeastern Wayne Schools,8929,Northeastern Middle School,0.9524501792373609
8385,Richmond Community Schools,8993,Richmond High School,0.8894914006775552
8385,Richmond Community Schools,8997,Test Intermediate School,0.9198324789454412
8385,Richmond Community Schools,9001,Dennis Middle School,0.9563220413550374
8385,Richmond Community Schools,9013,Charles Elementary School,0.9312342108762133
8385,Richmond Community Schools,9014,Crestdale Elementary School,0.9046424571577607
8385,Richmond Community Schools,9017,Fairview Elementary School,0.9143655811938481
8385,Richmond Community Schools,9038,Starr Elementary School,0.8857663949466754
8385,Richmond Community Schools,9045,Vaile Elementary School,0.9099474145486416
8385,Richmond Community Schools,9053,Westview Elementary School,0.9212047883161659
8385,Richmond Community Schools,9056,Community Youth Services,0.8385143023934618
8425,Southern Wells Com Schools,9057,Southern Wells Elementary School,0.9372114653871894
8425,Southern Wells Com Schools,9058,Southern Wells Jr-Sr High School,0.9415268002165674
8435,Norwell Community Schools,9081,Ossian Elementary,0.951449211780878
8435,Norwell Community Schools,9085,Lancaster Central School,0.9530268346056493
8435,Norwell Community Schools,9087,Norwell High School,0.9513181173791264
8435,Norwell Community Schools,9088,Norwell Middle School,0.9595579940765062
8445,MSD Bluffton-Harrison,9089,Bluffton High School,0.955528914444154
8445,MSD Bluffton-Harrison,9093,Bluffton-Harrison Middle School,0.9541231749573575
8445,MSD Bluffton-Harrison,9098,Bluffton-Harrison Elementary Sch,0.9555165250873964
8515,North White School Corp,9119,North White Elementary School,0.9549455647852144
8515,North White School Corp,9122,North White Middle School,0.9229621807141443
8515,North White School Corp,9135,North White High School,0.9228179228179229
8525,Frontier School Corporation,9113,Frontier Elementary,0.9419243728940472
8525,Frontier School Corporation,9137,Frontier Jr-Sr High School,0.9519106217616581
8535,Tri-County School Corporation,3170,Tri-County Primary School,0.9423347594030017
8535,Tri-County School Corporation,9141,Tri-County Jr/Sr High School ,0.9410367040941491
8535,Tri-County School Corporation,9143,Tri-County Intermediate School,0.9547220698482355
8565,Twin Lakes School Corp,9129,Eastlawn Elementary School,0.9516515440191659
8565,Twin Lakes School Corp,9149,Twin Lakes Senior High School,0.9351928407109595
8565,Twin Lakes School Corp,9153,Roosevelt Middle School,0.9386463703343142
8565,Twin Lakes School Corp,9157,Oaklawn Elementary School,0.9399590412884639
8565,Twin Lakes School Corp,9163,Meadowlawn Elementary School,0.9526647610938799
8625,Smith-Green Community Schools,9193,Churubusco Jr-Sr High School,0.9474061741733232
8625,Smith-Green Community Schools,9197,Churubusco Elementary School,0.999977179109757
8635,Purdue Polytechnic High Sch North,7782,Purdue Polytechnic High Sch North,0.8892495455725785
8655,Excel Center - Bloomington,4209,Excel Center - Bloomington,0.4096394923304524
8665,Whitley County Con Schools,9178,Little Turtle Elementary School,0.9600335331116319
8665,Whitley County Con Schools,9179,Coesse School,0.9463032310268907
8665,Whitley County Con Schools,9180,Indian Springs Middle School,0.9470436714163054
8665,Whitley County Con Schools,9186,Northern Heights Elementary School,0.9614657678736835
8665,Whitley County Con Schools,9187,Columbia City High School,0.9196411483253588
8665,Whitley County Con Schools,9196,Mary Raber Elementary School,0.9500325333945726
8675,Invent Learning Hub,9532,Invent Learning Hub,0.9003360152902371
8685,PLA at George H Fisher School 93,5593,PLA at George H Fisher School 93,0.8982344651906452
8690,Dynamic Minds Academy,8692,Dynamic Minds Academy,0.9205167813509338
8940,James and Rosemary Phalen Leadership Academy High School,9961,James and Rosemary Phalen Leadership Academy High School,0.9448755445103774
8950,Phalen Leadership Academy at Francis Scott Key School 103,5603,Phalen at Francis Scott Key 103,0.8820456027222306
8960,Purdue Polytechnic High School South Bend,9963,Purdue Polytechnic High School South Bend,0.7998791053798106
8970,GEO Next Generation Academy,9966,GEO Next Generation Academy,0.8873436243557126
8980,The PATH School,9971,The PATH School,0.898024472680608
9000,Phalen Virtual Leadership Academy,9992,Phalen Virtual Leadership Academy,0.9690697073839369
9004,Paramount School of Excellence South Bend,9008,Paramount School of Excellence South Bend,0.9063782730118269
9015,Purdue Polytechnic High School Ind,4271,Purdue Polytechnic High School Ind,0.8740633498327236
9022,Paramount School of Excellence Lafayette,9016,Paramount School of Excellence Lafayette,0.9071528387117741
9027,Success Academy at Boys and Girls Club,1132,Success Academy at Boys and Girls Club,0.9267468313292168
9030,Otwell Miller Academy,2019,Otwell Miller Academy,0.9344963970309368
9035,Indiana Connections Career Academy,7947,Indiana Connections Career Academy,0.9714082538437018
9036,Excel Center - Southeast,5170,Excel Center - Southeast,0.4139370667216452
9040,Avondale Meadows Middle School,7094,Avondale Meadows Middle School,0.9330689704007931
9043,Premier Arts Academy,9042,Premier Arts Academy,0.9242909556810902
9045,James & Rosemary Phalen Leadership Academy Middle School,4894,James & Rosemary Phalen Leadership Academy Middle School,0.9624398327152214
9048,The Portage School of Leaders,1130,The Portage School of Leaders,0.9299953095684803
9050,Excel Center - Clarksville,2006,Excel Center - Clarksville,0.4962705726562711
9054,The Genius School,9924,The Genius School,0.8491069507208951
9055,Excel Center - Hammond,2018,Excel Center - Hammond,0.44103758534873333
9060,Paramount Cottage Home,0139,Paramount Cottage Home,0.9078373656125549
9065,Allegiant Preparatory Academy,1002,Allegiant Preparatory Academy,0.9288912207065407
9085,pilotED Schools,1006,Bethel Park Elementary | pilotED Schools,0.8922524513188786
9090,Matchbook Learning  ,1041,Matchbook Learning,0.900344824761858
9100,Indiana Department of Correction,0732,Logansport Juvenile Correctional,1.0
9100,Indiana Department of Correction,5055,Pendleton Juvenile Correctional,1.0
9100,Indiana Department of Correction,5452,LaPorte Juvenile Correctional,1.0
9120,Hoosier College and Career Academy,2528,Hoosier College and Career Academy,0.9269563124598882
9130,Adelante Schools,9993,Emma Donnan Elementary and Middle,0.893385330529296
9135,KIPP Indy Legacy High,9138,KIPP Indy Legacy High,0.8400279711181943
9140,BELIEVE Circle City High School,9994,BELIEVE Circle City High School,0.886841611605561
9145,Herron-Riverside High School,1122,Herron-Riverside High School,0.9282969789305489
9150,Circle City Prep Charter School,1126,Circle City Preparatory Elementary School,0.907934850347813
9160,Excel Center - Muncie,1016,Excel Center - Muncie ,0.31774398170626655
9165,Paramount Englewood,7861,Paramount Englewood,0.9054746060411152
9170,Rooted School Indianapolis,9997,Rooted School Indianapolis,0.9220239225365483
9190,Excel Center - Gary ,1024,Excel Center - Gary ,0.4580175360380443
9195,Timothy L. Johnson Academy Middle ,1039,Timothy L. Johnson Academy Middle ,0.920436328152227
9200,Archdiocese of Indianapolis,A425,St Bartholomew School,0.9628860953956601
9200,Archdiocese of Indianapolis,A550,St John Paul II Catholic School,0.9605232737361282
9200,Archdiocese of Indianapolis,A560,Saint Anthony of Padua,0.9616567471292342
9200,Archdiocese of Indianapolis,A570,Sacred Heart School,0.9381185319233162
9200,Archdiocese of Indianapolis,A575,Our Lady Of Providence High School,0.9645972562873623
9200,Archdiocese of Indianapolis,A680,Saint Nicholas School,0.9570127382112729
9200,Archdiocese of Indianapolis,A700,Saint Lawrence School,0.9541409562187801
9200,Archdiocese of Indianapolis,A730,Saint Mary's School,0.9719962192115944
9200,Archdiocese of Indianapolis,B035,Saint Gabriel Catholic School,0.9534288443170965
9200,Archdiocese of Indianapolis,B050,Holy Family School,0.9481353273195436
9200,Archdiocese of Indianapolis,B060,Our Lady Of Perpetual Help School,0.9547996965324368
9200,Archdiocese of Indianapolis,B067,St Mary of-the-Knobs Catholic Sch,0.9504253472222223
9200,Archdiocese of Indianapolis,B095,Saint Michael School,0.9239819780112147
9200,Archdiocese of Indianapolis,B265,Saint Michael School,0.9589328332765087
9200,Archdiocese of Indianapolis,B280,Saint Joseph School,0.9060068307453963
9200,Archdiocese of Indianapolis,B285,Saint Malachy School,0.9392848759877944
9200,Archdiocese of Indianapolis,B300,Saint Susanna School,0.9412306747209993
9200,Archdiocese of Indianapolis,B440,Saint Ambrose School,0.9609733700642792
9200,Archdiocese of Indianapolis,B505,Shawe Memorial High School,0.9615307981327564
9200,Archdiocese of Indianapolis,B510,Pope John XXIII Elementary School,0.9501735550532774
9200,Archdiocese of Indianapolis,B515,Saint Mary's School,0.9642977959353614
9200,Archdiocese of Indianapolis,B518,St Rose of Lima School,0.9443863410552737
9200,Archdiocese of Indianapolis,B535,Our Lady of the Greenwood School,0.9514110803920864
9200,Archdiocese of Indianapolis,B540,SS Francis and Clare Catholic Sch,0.9582196910814974
9200,Archdiocese of Indianapolis,C160,Saint Vincent DePaul School,0.9429647565240785
9200,Archdiocese of Indianapolis,C265,Nativity Catholic School,0.9584913477166258
9200,Archdiocese of Indianapolis,C280,Saint Lawrence School,0.9387666052555028
9200,Archdiocese of Indianapolis,C295,Saint Barnabas School,0.9719819809333131
9200,Archdiocese of Indianapolis,C300,Saint Jude Elementary School,0.9714586601904189
9200,Archdiocese of Indianapolis,C305,Saint Mark School,0.9633444742753822
9200,Archdiocese of Indianapolis,C310,Saint Roch School,0.9536574820172163
9200,Archdiocese of Indianapolis,C320,Roncalli High School,0.9665571672687833
9200,Archdiocese of Indianapolis,C390,Holy Spirit School,0.9561096012708916
9200,Archdiocese of Indianapolis,C435,Saint Luke School,0.9491873677289445
9200,Archdiocese of Indianapolis,C440,Saint Matthew School,0.9556208345178306
9200,Archdiocese of Indianapolis,C445,Saint Monica School,0.9434690207618114
9200,Archdiocese of Indianapolis,C450,Saint Pius X School,0.9670670658537472
9200,Archdiocese of Indianapolis,C545,Holy Name Catholic School,0.9462987297415681
9200,Archdiocese of Indianapolis,C585,Christ The King School,0.9650268587057816
9200,Archdiocese of Indianapolis,C590,Holy Angels Catholic School,0.8848908111174135
9200,Archdiocese of Indianapolis,C600,Immaculate Heart of Mary School,0.9662572890306964
9200,Archdiocese of Indianapolis,C605,Our Lady Of Lourdes School,0.9207672495594416
9200,Archdiocese of Indianapolis,C615,St Anthony Catholic School,0.9266973483300717
9200,Archdiocese of Indianapolis,C623,Providence Cristo Rey High School,0.9391991003324858
9200,Archdiocese of Indianapolis,C625,Central Catholic School,0.9426114346574814
9200,Archdiocese of Indianapolis,C645,Saint Joan Of Arc School,0.9488848085543015
9200,Archdiocese of Indianapolis,C650,St Michael St Gabriel Archangels School,0.9404240815154994
9200,Archdiocese of Indianapolis,C655,Saint Philip Neri School,0.9437201968927857
9200,Archdiocese of Indianapolis,C665,Saint Simon The Apostle School,0.9630522823095026
9200,Archdiocese of Indianapolis,C670,St Therese Little Flower School,0.9254174922162468
9200,Archdiocese of Indianapolis,C675,Saint Thomas Aquinas School,0.9586037468141569
9200,Archdiocese of Indianapolis,C700,Cathedral High School,0.9435998944312484
9200,Archdiocese of Indianapolis,C705,Bishop Chatard High School,0.9572568707939754
9200,Archdiocese of Indianapolis,C710,Scecina Memorial High School,0.9401715343922032
9200,Archdiocese of Indianapolis,C715,Cardinal Ritter High School,0.9227323251035737
9200,Archdiocese of Indianapolis,C795,Saint Christopher School,0.9508275979750868
9200,Archdiocese of Indianapolis,C900,Saint Charles Borromeo School,0.9591852821086816
9200,Archdiocese of Indianapolis,D130,Saint Louis School,0.9627893935752624
9200,Archdiocese of Indianapolis,D135,Oldenburg Academy,0.9565064043066642
9200,Archdiocese of Indianapolis,D140,Saint Mary Elementary School,0.9495075947254215
9200,Archdiocese of Indianapolis,D335,Saint Joseph School,0.9485232728031726
9200,Archdiocese of Indianapolis,D720,Saint Patrick School,0.943478547745905
9200,Archdiocese of Indianapolis,D840,Seton Catholic Intermediate School,0.9479404005276412
9200,Archdiocese of Indianapolis,D842,Seton Catholic High School,0.9479829726288987
9205,Diocese of Gary,B755,Aquinas School at St Andrew's,0.9371420320546758
9205,Diocese of Gary,B760,Andrean High School,0.9499132360166935
9205,Diocese of Gary,B775,Saint Michael School,0.9641368234007655
9205,Diocese of Gary,B780,Saint John Evangelist School,0.955526655106487
9205,Diocese of Gary,B835,Saint Mary Catholic Comm School,0.9540464613722313
9205,Diocese of Gary,B865,St Stanislaus School,0.948783761113907
9205,Diocese of Gary,B930,Saint Mary School,0.9552418564266308
9205,Diocese of Gary,B950,Saint Casimir School,0.9285305844898464
9205,Diocese of Gary,B960,Saint John Bosco School,0.9353098466013041
9205,Diocese of Gary,B965,Saint John The Baptist School,0.9457639720765004
9205,Diocese of Gary,B970,Bishop Noll Institute,0.9432021670166253
9205,Diocese of Gary,C025,Our Lady Of Grace School,0.9450473331794043
9205,Diocese of Gary,C060,Saint Thomas More School,0.9563754571312475
9205,Diocese of Gary,C105,Notre Dame Catholic School,0.9511230776694319
9205,Diocese of Gary,C110,Queen Of All Saints School,0.9279750268976072
9205,Diocese of Gary,C120,Saint Stanislaus Kostka School,0.9442454696103063
9205,Diocese of Gary,C125,Marquette Catholic High School,0.964386582102864
9205,Diocese of Gary,D050,Saint Patrick School,0.9550207980935967
9205,Diocese of Gary,D065,Nativity of Our Savior School,0.9538501175485492
9205,Diocese of Gary,D085,Saint Paul Catholic School,0.9612031295517915
9210,Diocese of Lafayette Catholic Sch,A470,Sacred Heart School,0.9553894927536232
9210,Diocese of Lafayette Catholic Sch,A795,St. Michael Catholic School,0.9486377433923151
9210,Diocese of Lafayette Catholic Sch,B155,Saint Paul Parish School,0.9373558176560418
9210,Diocese of Lafayette Catholic Sch,B215,Our Lady Of Mt Carmel School,0.960845678907353
9210,Diocese of Lafayette Catholic Sch,B216,Saint Maria Goretti School,0.9574712361399329
9210,Diocese of Lafayette Catholic Sch,B227,Saint Louis de Montfort School,0.9604388194408424
9210,Diocese of Lafayette Catholic Sch,B246,Our Lady of Grace School,0.9442490139643961
9210,Diocese of Lafayette Catholic Sch,B249,Guerin Catholic High School,0.9468391758412618
9210,Diocese of Lafayette Catholic Sch,B395,Sts Joan of Arc & Patrick School,0.9437712648480869
9210,Diocese of Lafayette Catholic Sch,B475,Saint Augustine School,0.9501315677786266
9210,Diocese of Lafayette Catholic Sch,C190,Saint Mary School,0.9517931609674729
9210,Diocese of Lafayette Catholic Sch,C211,Holy Cross School,0.9460862619808307
9210,Diocese of Lafayette Catholic Sch,D415,Central Catholic Jr-Sr High School,0.9597541229385307
9210,Diocese of Lafayette Catholic Sch,D420,Saint Boniface School,0.9634684453565932
9210,Diocese of Lafayette Catholic Sch,D425,Saint Lawrence Elementary School,0.9564550527330626
9210,Diocese of Lafayette Catholic Sch,D430,Saint Mary Cathedral School,0.9591450024792803
9215,Diocese of Evansville,A660,Washington Catholic Schools PreK-12,0.9426588750913075
9215,Diocese of Evansville,A665,Washington Catholic Elementary Sch,0.9491480179739289
9215,Diocese of Evansville,A871,Holy Trinity Catholic School,0.9713380184649304
9215,Diocese of Evansville,B105,St Joseph School,0.9666666666666667
9215,Diocese of Evansville,B115,Holy Cross School,0.9669594924353343
9215,Diocese of Evansville,B120,Saint James School,0.9648278686127116
9215,Diocese of Evansville,B125,Saints Peter & Paul School,0.968442876760279
